experiment_id,image_id,layer_name,inference_repeat,selected_expert,top1_probability,route_entropy
calibration_mot_amp,visdrone-val-007-31cb7d532a8a,model.14.m.0,0,LocalConvTransformer,0.3356163799762726,1.0985831720995796
calibration_mot_amp,visdrone-val-007-31cb7d532a8a,model.14.m.1,0,LocalConvTransformer,0.3348844647407532,1.0985934661789143
calibration_mot_amp,visdrone-val-007-31cb7d532a8a,model.20.m.0,0,LocalConvTransformer,0.33336228132247925,1.0986122895897314
calibration_mot_amp,visdrone-val-007-31cb7d532a8a,model.20.m.1,0,WindowTransformer,0.33340099453926086,1.0986122736576396
calibration_mot_amp,visdrone-val-007-31cb7d532a8a,model.23.m.0,0,LocalConvTransformer,0.3333410322666168,1.0986122941883174
calibration_mot_amp,visdrone-val-007-31cb7d532a8a,model.23.m.1,0,WindowTransformer,0.3333339989185333,1.0986122916058014
calibration_mot_amp,visdrone-val-008-4b45f869b490,model.14.m.0,0,LocalConvTransformer,0.3355675935745239,1.0985843577118923
calibration_mot_amp,visdrone-val-008-4b45f869b490,model.14.m.1,0,LocalConvTransformer,0.33488741517066956,1.0985935309639194
calibration_mot_amp,visdrone-val-008-4b45f869b490,model.20.m.0,0,LocalConvTransformer,0.33336132764816284,1.0986122954108168
calibration_mot_amp,visdrone-val-008-4b45f869b490,model.20.m.1,0,WindowTransformer,0.3334008455276489,1.0986122737559516
calibration_mot_amp,visdrone-val-008-4b45f869b490,model.23.m.0,0,LocalConvTransformer,0.33334100246429443,1.098612291250129
calibration_mot_amp,visdrone-val-008-4b45f869b490,model.23.m.1,0,WindowTransformer,0.3333339989185333,1.0986122945447279
calibration_mot_amp,visdrone-val-009-75fdfa479023,model.14.m.0,0,LocalConvTransformer,0.33559584617614746,1.0985835679272957
calibration_mot_amp,visdrone-val-009-75fdfa479023,model.14.m.1,0,LocalConvTransformer,0.3348631262779236,1.0985940947091652
calibration_mot_amp,visdrone-val-009-75fdfa479023,model.20.m.0,0,LocalConvTransformer,0.3333702087402344,1.0986122911977254
calibration_mot_amp,visdrone-val-009-75fdfa479023,model.20.m.1,0,WindowTransformer,0.33340704441070557,1.0986122721994582
calibration_mot_amp,visdrone-val-009-75fdfa479023,model.23.m.0,0,LocalConvTransformer,0.3333410322666168,1.0986122912498733
calibration_mot_amp,visdrone-val-009-75fdfa479023,model.23.m.1,0,WindowTransformer,0.3333339989185333,1.0986122945447279
calibration_mot_amp,visdrone-val-010-9425b639d79c,model.14.m.0,0,LocalConvTransformer,0.33558937907218933,1.0985838222119444
calibration_mot_amp,visdrone-val-010-9425b639d79c,model.14.m.1,0,LocalConvTransformer,0.33488500118255615,1.0985939154263207
calibration_mot_amp,visdrone-val-010-9425b639d79c,model.20.m.0,0,LocalConvTransformer,0.3333646357059479,1.098612286250851
calibration_mot_amp,visdrone-val-010-9425b639d79c,model.20.m.1,0,WindowTransformer,0.3334122896194458,1.0986122708109571
calibration_mot_amp,visdrone-val-010-9425b639d79c,model.23.m.0,0,LocalConvTransformer,0.3333410322666168,1.0986122883129668
