epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
1,324.119,5.53168,6.11309,4.36308,1.21936,3e-05,0.00029,1e-05,0,5.7319,5.61621,4.22854,0,0.000237706,0.000237706,0.000237706,0.000118853,0.000475412
2,484.304,3.90957,3.75227,2.55796,0.89595,0.12819,0.07554,0.0135,0.00433,3.29121,2.73149,1.61671,0,0.000318723,0.000318723,0.000318723,0.000159361,0.000637446
3,645.232,3.07446,2.63973,1.61825,0.89756,0.37739,0.07655,0.03148,0.01221,2.74788,2.33605,1.41975,0,0.00024266,0.00024266,0.00024266,0.00012133,0.00048532
