epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
1,568.371,5.36966,5.94685,4.49227,2.19528,0.00015,0.00023,1e-05,0,5.59591,5.41223,4.36029,0,0.000237706,0.000237706,0.000237706,0.000118853,0.000475412
2,847.897,3.85016,3.65332,2.52872,1.86455,0.13269,0.08393,0.01684,0.00561,3.11324,2.62593,1.62082,0,0.000318723,0.000318723,0.000318723,0.000159361,0.000637446
3,1121.21,3.0879,2.67434,1.61065,1.89156,0.27114,0.07217,0.02993,0.01124,2.75721,2.37699,1.4191,0,0.00024266,0.00024266,0.00024266,0.00012133,0.00048532
