layer,op,tensor,amax,p999,outlier_ratio,channel_range_ratio,hostility
/model.25/cv3.2/cv3.2.0/cv3.2.0.0/conv/Conv,Conv,/model.25/cv3.2/cv3.2.0/cv3.2.0.0/conv/Conv_output_0,15.5327,4.4789,3.468,56.2,14.176
/model.2/cv2/conv/Conv,Conv,/model.2/cv2/conv/Conv_output_0,47.6026,10.5424,4.515,19.5,13.8366
/model.0/act/Mul,Mul,/model.0/act/Mul_output_0,66.6924,19.6903,3.387,54.5,13.815
/model.2/cv2/act/Mul,Mul,/model.2/cv2/act/Mul_output_0,25.4807,7.8019,3.266,55.8,13.3579
/model.21/m.0/cv2/act/Mul,Mul,/model.21/m.0/cv2/act/Mul_output_0,12.8358,2.7178,4.723,15.2,13.2837
/model.21/cv2/conv/Conv,Conv,/model.21/cv2/conv/Conv_output_0,16.9793,4.1268,4.114,22.6,13.1446
/model.25/cv3.2/cv3.2.1/cv3.2.1.0/conv/Conv,Conv,/model.25/cv3.2/cv3.2.1/cv3.2.1.0/conv/Conv_output_0,19.0554,5.7406,3.319,46.4,12.9601
/model.9/experts.1/conv/conv.2/Mul,Mul,/model.9/experts.1/conv/conv.2/Mul_output_0,7.8285,1.8474,4.238,18.7,12.7381
/model.2/cv1/act/Mul,Mul,/model.2/cv1/act/Mul_output_0,35.0177,9.0226,3.881,23.5,12.5928
/model.21/cv1/act/Mul,Mul,/model.21/cv1/act/Mul_output_0,9.662,2.7832,3.471,34.7,12.5277
/model.8/m.0/m.0.0/mlp/mlp.0/act/Mul,Mul,/model.8/m.0/m.0.0/mlp/mlp.0/act/Mul_output_0,4.6492,1.0749,4.325,16.7,12.5148
/model.25/cv3.2/cv3.2.0/cv3.2.0.1/conv/Conv,Conv,/model.25/cv3.2/cv3.2.0/cv3.2.0.1/conv/Conv_output_0,20.4292,4.9175,4.154,18.4,12.4827
/model.6/routing/router/router.2/Mul,Mul,/model.6/routing/router/router.2/Mul_output_0,4.5755,2.2632,2.022,431.7,12.3575
/model.17/Concat,Concat,/model.17/Concat_output_0,9.7898,2.709,3.614,27.5,12.2289
/model.8/cv2/act/Mul,Mul,/model.8/cv2/act/Mul_output_0,9.4824,2.5275,3.752,24.2,12.217
/model.11/m.1/m.1.0/mlp/mlp.0/act/Mul,Mul,/model.11/m.1/m.1.0/mlp/mlp.0/act/Mul_output_0,7.6389,2.1344,3.579,27.4,12.0886
/model.12/shared_expert/shared_expert.2/Mul,Mul,/model.12/shared_expert/shared_expert.2/Mul_output_0,10.5376,3.2358,3.257,37.8,12.0398
