layer,op,tensor,amax,p999,outlier_ratio,channel_range_ratio,hostility
/model.9/routing/router/router.3/Conv,Conv,/model.9/routing/router/router.3/Conv_output_0,4.2947,3.1183,1.377,3.3,2.0911
/model.25/cv3.2/cv3.2.2/Conv,Conv,/model.25/cv3.2/cv3.2.2/Conv_output_0,29.6586,16.7239,1.773,1.9,2.0895
/model.12/routing/router/router.3/Conv,Conv,/model.12/routing/router/router.3/Conv_output_0,7.5165,5.2352,1.436,2.4,1.8551
/model.6/routing/router/router.3/Conv,Conv,/model.6/routing/router/router.3/Conv_output_0,2.8968,2.5744,1.125,2.4,1.4583
/model.11/m.0/m.0.0/attn/Concat,Concat,/model.11/m.0/m.0.0/attn/Concat_output_0,768.0,766.466,1.002,0.0,0.3323
/model.11/m.0/m.0.1/attn/Concat,Concat,/model.11/m.0/m.0.1/attn/Concat_output_0,768.0,766.466,1.002,0.0,0.3323
/model.11/m.1/m.1.0/attn/Concat,Concat,/model.11/m.1/m.1.0/attn/Concat_output_0,768.0,766.466,1.002,0.0,0.3323
/model.11/m.1/m.1.1/attn/Concat,Concat,/model.11/m.1/m.1.1/attn/Concat_output_0,768.0,766.466,1.002,0.0,0.3323
/model.25/Mul_2,Mul,/model.25/Mul_2_output_0,669.7046,635.4963,1.054,0.0,0.3254
/model.25/Concat_5,Concat,output0,669.7046,611.9709,1.094,0.0,0.3254
/model.8/m.0/m.0.0/attn/Concat,Concat,/model.8/m.0/m.0.0/attn/Concat_output_0,384.0,383.234,1.002,0.0,0.2977
/model.8/m.0/m.0.1/attn/Concat,Concat,/model.8/m.0/m.0.1/attn/Concat_output_0,384.0,383.234,1.002,0.0,0.2977
/model.8/m.1/m.1.0/attn/Concat,Concat,/model.8/m.1/m.1.0/attn/Concat_output_0,384.0,383.234,1.002,0.0,0.2977
/model.8/m.1/m.1.1/attn/Concat,Concat,/model.8/m.1/m.1.1/attn/Concat_output_0,384.0,383.234,1.002,0.0,0.2977
/model.25/Add_2,Add,/model.25/Add_2_output_0,159.4617,158.924,1.003,0.0,0.2539
/model.25/Add_1,Add,/model.25/Add_1_output_0,84.5046,82.8743,1.02,0.0,0.2224
/model.25/Concat_4,Concat,/model.25/Concat_4_output_0,79.7308,79.3506,1.005,0.0,0.2196
/model.25/Concat_3,Concat,/model.25/Concat_3_output_0,39.148,18.2742,2.142,0.0,0.1846
/model.25/dfl/conv/Conv,Conv,/model.25/dfl/conv/Conv_output_0,14.589,10.3623,1.408,0.0,0.1373
/model.6/Concat,Concat,/model.6/Concat_output_0,8.8577,2.1753,4.072,0.0,0.1144
/model.12/Concat,Concat,/model.12/Concat_output_0,7.9013,5.6713,1.393,0.0,0.1093
/model.9/Concat,Concat,/model.9/Concat_output_0,7.6978,2.3036,3.342,0.0,0.1082
/model.25/Add,Add,/model.25/Add_output_0,5.0,5.0,1.0,0.0,0.0896
/model.25/Mul_1,Mul,/model.25/Mul_1_output_0,4.0,4.0,1.0,0.0,0.0805
/model.25/Mul,Mul,/model.25/Mul_output_0,2.0,2.0,1.0,0.0,0.0549
/model.6/routing/Add,Add,/model.6/routing/Add_output_0,1.0,1.0,1.0,0.0,0.0347
/model.6/Mul,Mul,/model.6/Mul_output_0,1.0,1.0,1.0,0.0,0.0347
/model.6/Mul_2,Mul,/model.6/Mul_2_output_0,1.0,1.0,1.0,0.0,0.0347
/model.9/routing/Add,Add,/model.9/routing/Add_output_0,1.0,1.0,1.0,0.0,0.0347
/model.9/Mul,Mul,/model.9/Mul_output_0,1.0,1.0,1.0,0.0,0.0347
/model.9/Mul_2,Mul,/model.9/Mul_2_output_0,1.0,1.0,1.0,0.0,0.0347
/model.12/routing/Add,Add,/model.12/routing/Add_output_0,1.0,1.0,1.0,0.0,0.0347
/model.12/Mul,Mul,/model.12/Mul_output_0,1.0,1.0,1.0,0.0,0.0347
/model.12/Mul_2,Mul,/model.12/Mul_2_output_0,1.0,1.0,1.0,0.0,0.0347
