layer,op,tensor,amax,p999,outlier_ratio,channel_range_ratio,hostility
/model.8/m.0/m.0.0/attn/Mul,Mul,/model.8/m.0/m.0.0/attn/Mul_output_0,11.1415,4.1847,2.662,1.7,2.7827
/model.8/m.1/m.1.1/Add_1,Add,/model.8/m.1/m.1.1/Add_1_output_0,13.8522,7.5648,1.831,3.0,2.6889
/model.3/m.0/cv2/act/Mul,Mul,/model.3/m.0/cv2/act/Mul_output_0,8.5521,4.758,1.797,3.0,2.5856
/model.8/m.0/m.0.0/Add_1,Add,/model.8/m.0/m.0.0/Add_1_output_0,9.8496,6.304,1.562,3.8,2.5833
/model.18/m.0/m/m.0/cv1/conv/Conv,Conv,/model.18/m.0/m/m.0/cv1/conv/Conv_output_0,5.2736,2.5848,2.04,2.4,2.5662
/model.8/m.1/m.1.1/attn/MatMul_1,MatMul,/model.8/m.1/m.1.1/attn/MatMul_1_output_0,11.8701,4.8467,2.449,1.7,2.5543
/model.25/cv3.1/cv3.1.2/Conv,Conv,/model.25/cv3.1/cv3.1.2/Conv_output_0,39.8804,19.525,2.043,2.1,2.5147
/model.8/m.1/m.1.0/attn/MatMul,MatMul,/model.8/m.1/m.1.0/attn/MatMul_output_0,68.6955,27.2709,2.519,1.5,2.4949
/model.8/m.1/m.1.0/attn/Mul,Mul,/model.8/m.1/m.1.0/attn/Mul_output_0,12.1438,4.8209,2.519,1.5,2.4115
/model.25/cv3.2/cv3.2.2/Conv,Conv,/model.25/cv3.2/cv3.2.2/Conv_output_0,31.0768,16.9031,1.839,2.3,2.3865
/model.6/routing/router/router.3/Conv,Conv,/model.6/routing/router/router.3/Conv_output_0,1.934,1.1131,1.738,2.7,2.3443
/model.8/m.0/m.0.1/attn/MatMul_1,MatMul,/model.8/m.0/m.0.1/attn/MatMul_1_output_0,9.6158,4.2765,2.249,1.7,2.3434
/model.5/m.0/cv2/conv/Conv,Conv,/model.5/m.0/cv2/conv/Conv_output_0,5.9892,3.5788,1.674,2.7,2.2759
/model.8/m.0/m.0.1/attn/MatMul,MatMul,/model.8/m.0/m.0.1/attn/MatMul_output_0,127.9547,59.7271,2.142,1.5,2.1793
/model.3/m.0/Add,Add,/model.3/m.0/Add_output_0,10.0118,6.4007,1.564,2.7,2.1533
/model.18/m.0/cv1/act/Mul,Mul,/model.18/m.0/cv1/act/Mul_output_0,0.8878,0.7474,1.188,4.7,2.1027
/model.8/m.0/m.0.1/attn/Mul,Mul,/model.8/m.0/m.0.1/attn/Mul_output_0,22.6194,10.5584,2.142,1.5,2.0944
/model.5/m.0/cv1/act/Mul,Mul,/model.5/m.0/cv1/act/Mul_output_0,3.7758,2.1642,1.745,2.1,2.0366
/model.25/cv3.0/cv3.0.2/Conv,Conv,/model.25/cv3.0/cv3.0.2/Conv_output_0,33.8636,18.903,1.791,1.8,2.0265
/model.3/m.0/cv1/act/Mul,Mul,/model.3/m.0/cv1/act/Mul_output_0,7.3584,4.7261,1.557,2.2,1.9261
/model.3/m.0/cv1/conv/Conv,Conv,/model.3/m.0/cv1/conv/Conv_output_0,8.0541,4.8276,1.668,1.8,1.8044
/model.5/m.0/cv1/conv/Conv,Conv,/model.5/m.0/cv1/conv/Conv_output_0,3.9594,2.4455,1.619,1.9,1.7798
/model.8/m.0/m.0.0/attn/MatMul_1,MatMul,/model.8/m.0/m.0.0/attn/MatMul_1_output_0,6.6541,3.7335,1.782,1.5,1.7361
/model.12/routing/router/router.3/Conv,Conv,/model.12/routing/router/router.3/Conv_output_0,3.3839,2.137,1.583,1.1,1.246
/model.9/routing/router/router.3/Conv,Conv,/model.9/routing/router/router.3/Conv_output_0,2.0742,2.0742,1.0,1.5,0.9915
/model.25/Mul_2,Mul,/model.25/Mul_2_output_0,660.1099,635.1874,1.039,0.0,0.3247
/model.25/Concat_5,Concat,output0,660.1099,609.7432,1.083,0.0,0.3247
/model.11/m.0/m.0.0/attn/Concat,Concat,/model.11/m.0/m.0.0/attn/Concat_output_0,384.0,383.234,1.002,0.0,0.2977
/model.11/m.0/m.0.1/attn/Concat,Concat,/model.11/m.0/m.0.1/attn/Concat_output_0,384.0,383.234,1.002,0.0,0.2977
/model.11/m.1/m.1.0/attn/Concat,Concat,/model.11/m.1/m.1.0/attn/Concat_output_0,384.0,383.234,1.002,0.0,0.2977
/model.11/m.1/m.1.1/attn/Concat,Concat,/model.11/m.1/m.1.1/attn/Concat_output_0,384.0,383.234,1.002,0.0,0.2977
/model.8/m.0/m.0.0/attn/Concat,Concat,/model.8/m.0/m.0.0/attn/Concat_output_0,192.0,191.618,1.002,0.0,0.2631
/model.8/m.0/m.0.1/attn/Concat,Concat,/model.8/m.0/m.0.1/attn/Concat_output_0,192.0,191.618,1.002,0.0,0.2631
/model.8/m.1/m.1.0/attn/Concat,Concat,/model.8/m.1/m.1.0/attn/Concat_output_0,192.0,191.618,1.002,0.0,0.2631
/model.8/m.1/m.1.1/attn/Concat,Concat,/model.8/m.1/m.1.1/attn/Concat_output_0,192.0,191.618,1.002,0.0,0.2631
/model.25/Add_2,Add,/model.25/Add_2_output_0,159.7046,158.8934,1.005,0.0,0.254
/model.25/Add_1,Add,/model.25/Add_1_output_0,82.7072,81.3192,1.017,0.0,0.2214
/model.25/Concat_4,Concat,/model.25/Concat_4_output_0,79.8523,79.352,1.006,0.0,0.2196
/model.25/Concat_3,Concat,/model.25/Concat_3_output_0,39.8804,18.5772,2.147,0.0,0.1855
/model.25/dfl/conv/Conv,Conv,/model.25/dfl/conv/Conv_output_0,13.7346,10.615,1.294,0.0,0.1345
/model.9/Concat,Concat,/model.9/Concat_output_0,8.6993,3.1823,2.734,0.0,0.1136
/model.6/Concat,Concat,/model.6/Concat_output_0,8.5469,2.3576,3.625,0.0,0.1128
/model.12/Concat,Concat,/model.12/Concat_output_0,6.227,2.6545,2.346,0.0,0.0989
/model.25/Add,Add,/model.25/Add_output_0,5.0,5.0,1.0,0.0,0.0896
/model.25/Mul_1,Mul,/model.25/Mul_1_output_0,4.0,4.0,1.0,0.0,0.0805
/model.25/Mul,Mul,/model.25/Mul_output_0,2.0,2.0,1.0,0.0,0.0549
/model.6/routing/Add,Add,/model.6/routing/Add_output_0,1.0,1.0,1.0,0.0,0.0347
/model.6/Mul,Mul,/model.6/Mul_output_0,1.0,1.0,1.0,0.0,0.0347
/model.6/Mul_2,Mul,/model.6/Mul_2_output_0,1.0,1.0,1.0,0.0,0.0347
/model.9/routing/Add,Add,/model.9/routing/Add_output_0,1.0,1.0,1.0,0.0,0.0347
/model.9/Mul,Mul,/model.9/Mul_output_0,1.0,1.0,1.0,0.0,0.0347
/model.9/Mul_2,Mul,/model.9/Mul_2_output_0,1.0,1.0,1.0,0.0,0.0347
/model.12/routing/Add,Add,/model.12/routing/Add_output_0,1.0,1.0,1.0,0.0,0.0347
/model.12/Mul,Mul,/model.12/Mul_output_0,1.0,1.0,1.0,0.0,0.0347
/model.12/Mul_2,Mul,/model.12/Mul_2_output_0,1.0,1.0,1.0,0.0,0.0347
