domain,effective_experts_mean,effective_experts_std,expert,layer,mean_probability_mean,mean_probability_std,n_images,normalized_entropy_mean,normalized_entropy_std,top1_margin_mean,top1_margin_std,top1_share_mean,top1_share_std
brain-tumor,2.9948391597718,0.0005947519425455055,DeformableTransformer,model.20.m.0,0.34293016884475946,0.001650440944100525,128,0.9984327722340822,0.00018077234084258365,0.024490944429999217,0.001501463525104521,0.5895263671875,0.03600136580258467
brain-tumor,2.9948391597718,0.0005947519425455055,LocalConvTransformer,model.20.m.0,0.3315210116561502,0.0017008683388203545,128,0.9984327722340822,0.00018077234084258365,0.024490944429999217,0.001501463525104521,0.356328125,0.03875103186332515
brain-tumor,2.9948391597718,0.0005947519425455055,WindowTransformer,model.20.m.0,0.3255487964488566,0.0002305200937376924,128,0.9984327722340822,0.00018077234084258365,0.024490944429999217,0.001501463525104521,0.0541455078125,0.01885793589960575
brain-tumor,2.999300317838788,0.00017870306080371588,DeformableTransformer,model.20.m.1,0.3370026499032974,0.0010029382330268206,128,0.9997876891866326,5.423458109942239e-05,0.0072824404887796845,0.0010668656672383268,0.5017626953125,0.05633777237713829
brain-tumor,2.999300317838788,0.00017870306080371588,LocalConvTransformer,model.20.m.1,0.33118033106438816,0.00040293954903774425,128,0.9997876891866326,5.423458109942239e-05,0.0072824404887796845,0.0010668656672383268,0.27717285156250004,0.06451958310931527
brain-tumor,2.999300317838788,0.00017870306080371588,WindowTransformer,model.20.m.1,0.331816999707371,0.0006066759122594777,128,0.9997876891866326,5.423458109942239e-05,0.0072824404887796845,0.0010668656672383268,0.221064453125,0.07036669977411295
brain-tumor,3.0,0.0,DeformableTransformer,model.23.m.0,0.33334986702539027,1.1742472334368679e-07,128,1.0,0.0,7.089857217579265e-05,6.022465597827643e-08,0.0,0.0
brain-tumor,3.0,0.0,LocalConvTransformer,model.23.m.0,0.3332293403800577,2.714153693449805e-07,128,1.0,0.0,7.089857217579265e-05,6.022465597827643e-08,0.0,0.0
brain-tumor,3.0,0.0,WindowTransformer,model.23.m.0,0.33342076698318124,1.566248362795205e-07,128,1.0,0.0,7.089857217579265e-05,6.022465597827643e-08,1.0,0.0
brain-tumor,3.0,0.0,DeformableTransformer,model.23.m.1,0.3333256971091032,1.2796621631329916e-07,128,1.0,0.0,4.6267540994904266e-05,1.321479964790832e-07,0.0,0.0
brain-tumor,3.0,0.0,LocalConvTransformer,model.23.m.1,0.3333719610236585,7.794492536445094e-08,128,1.0,0.0,4.6267540994904266e-05,1.321479964790832e-07,1.0,0.0
brain-tumor,3.0,0.0,WindowTransformer,model.23.m.1,0.333302347920835,1.5622595342399425e-07,128,1.0,0.0,4.6267540994904266e-05,1.321479964790832e-07,0.0,0.0
COCO128,2.995063896601399,0.0007705365610053101,DeformableTransformer,all,0.33320219799255324,0.0007256711800075561,128,0.9984985938450941,0.00023499954586610387,0.018213771989730766,0.0015270886945602147,0.2527010091145833,0.024594692645310345
COCO128,2.995063896601399,0.0007705365610053101,LocalConvTransformer,all,0.33288712784027064,0.0006480242174580699,128,0.9984985938450941,0.00023499954586610387,0.018213771989730766,0.0015270886945602147,0.37637695312499997,0.017430333584137262
