layer,op,tensor,amax,p999,outlier_ratio,channel_range_ratio,hostility
/model.25/cv3.0/cv3.0.0/cv3.0.0.0/act/Mul,Mul,/model.25/cv3.0/cv3.0.0/cv3.0.0.0/act/Mul_output_0,8.1027,2.2869,3.543,22.0,11.2188
/model.12/routing/router/router.0/Conv,Conv,/model.12/routing/router/router.0/Conv_output_0,4.3402,1.5504,2.799,50.7,11.1282
/model.25/cv2.0/cv2.0.0/act/Mul,Mul,/model.25/cv2.0/cv2.0.0/act/Mul_output_0,8.7345,2.1935,3.982,14.9,11.1205
/model.8/cv2/act/Mul,Mul,/model.8/cv2/act/Mul_output_0,9.139,2.5352,3.605,19.5,11.0093
/model.2/Concat,Concat,/model.2/Concat_output_0,34.7355,10.466,3.319,25.1,11.007
/model.11/m.1/m.1.0/mlp/mlp.0/act/Mul,Mul,/model.11/m.1/m.1.0/mlp/mlp.0/act/Mul_output_0,6.8692,2.069,3.32,25.0,10.919
/model.9/experts.1/conv/conv.2/Mul,Mul,/model.9/experts.1/conv/conv.2/Mul_output_0,6.8741,1.8657,3.684,17.8,10.9078
/model.25/cv3.0/cv3.0.0/cv3.0.0.1/act/Mul,Mul,/model.25/cv3.0/cv3.0.0/cv3.0.0.1/act/Mul_output_0,7.3282,2.2444,3.265,26.3,10.9054
/model.24/m.0/cv2/act/Mul,Mul,/model.24/m.0/cv2/act/Mul_output_0,9.1037,2.5835,3.524,19.7,10.7939
/model.11/m.0/m.0.0/attn/MatMul,MatMul,/model.11/m.0/m.0.0/attn/MatMul_output_0,129.7332,22.0735,5.877,5.0,10.7442
/model.11/m.0/m.0.0/attn/Mul,Mul,/model.11/m.0/m.0.0/attn/Mul_output_0,22.9338,3.9021,5.877,5.0,10.6593
/model.18/cv1/act/Mul,Mul,/model.18/cv1/act/Mul_output_0,5.9577,1.7651,3.375,21.4,10.5902
/model.25/cv3.0/cv3.0.0/cv3.0.0.0/conv/Conv,Conv,/model.25/cv3.0/cv3.0.0/cv3.0.0.0/conv/Conv_output_0,12.1164,3.4193,3.544,17.9,10.5438
/model.9/Add_1,Add,/model.9/Add_1_output_0,5.67,1.8178,3.119,26.7,10.4557
/model.12/Add_2,Add,/model.12/Add_2_output_0,11.3664,3.4962,3.251,22.9,10.439
/model.24/m.0/cv1/act/Mul,Mul,/model.24/m.0/cv1/act/Mul_output_0,2.7236,0.6479,4.204,10.7,10.3939
/model.6/Add_1,Add,/model.6/Add_1_output_0,5.3209,1.3753,3.869,13.3,10.3745
/model.12/experts.1/conv/conv.2/Mul,Mul,/model.12/experts.1/conv/conv.2/Mul_output_0,5.2857,1.5424,3.427,19.0,10.3554
/model.25/cv3.2/cv3.2.0/cv3.2.0.1/act/Mul,Mul,/model.25/cv3.2/cv3.2.0/cv3.2.0.1/act/Mul_output_0,9.4283,3.2744,2.879,33.9,10.3431
/model.25/cv2.2/cv2.2.1/act/Mul,Mul,/model.25/cv2.2/cv2.2.1/act/Mul_output_0,53.7802,17.5239,3.069,26.1,10.3215
/model.21/Concat,Concat,/model.21/Concat_output_0,9.4406,3.2462,2.908,31.6,10.2513
/model.11/cv2/act/Mul,Mul,/model.11/cv2/act/Mul_output_0,8.2252,2.9021,2.834,34.4,10.2224
/model.6/experts.0/conv/conv.3/Conv,Conv,/model.6/experts.0/conv/conv.3/Conv_output_0,9.4469,2.464,3.834,12.9,10.203
/model.8/m.0/m.0.0/mlp/mlp.0/act/Mul,Mul,/model.8/m.0/m.0.0/mlp/mlp.0/act/Mul_output_0,3.9618,1.0731,3.692,14.2,10.1334
/model.21/cv1/act/Mul,Mul,/model.21/cv1/act/Mul_output_0,8.6064,2.8655,3.003,26.9,10.1057
/model.24/Concat,Concat,/model.24/Concat_output_0,10.1588,3.6918,2.752,36.5,10.0925
/model.11/m.0/m.0.1/mlp/mlp.0/act/Mul,Mul,/model.11/m.0/m.0.1/mlp/mlp.0/act/Mul_output_0,7.0861,2.3543,3.01,25.4,9.9624
/model.8/m.0/m.0.0/mlp/mlp.1/conv/Conv,Conv,/model.8/m.0/m.0.0/mlp/mlp.1/conv/Conv_output_0,6.0097,1.8336,3.278,18.5,9.8261
/model.8/m.1/m.1.1/mlp/mlp.0/act/Mul,Mul,/model.8/m.1/m.1.1/mlp/mlp.0/act/Mul_output_0,5.2,1.5597,3.334,17.5,9.8146
/model.22/act/Mul,Mul,/model.22/act/Mul_output_0,16.002,4.8091,3.327,17.3,9.8101
/model.24/m.0/Concat,Concat,/model.24/m.0/Concat_output_0,14.0514,5.5332,2.539,44.0,9.8045
/model.24/cv2/act/Mul,Mul,/model.24/cv2/act/Mul_output_0,9.9123,3.699,2.68,35.6,9.7665
/model.9/shared_expert/shared_expert.2/Mul,Mul,/model.9/shared_expert/shared_expert.2/Mul_output_0,10.0678,3.5824,2.81,29.3,9.7052
/model.8/m.1/m.1.0/attn/qkv/conv/Conv,Conv,/model.8/m.1/m.1.0/attn/qkv/conv/Conv_output_0,12.5063,3.9712,3.149,19.7,9.679
/model.24/cv2/conv/Conv,Conv,/model.24/cv2/conv/Conv_output_0,15.5207,4.8371,3.209,18.4,9.6478
/model.9/routing/router/router.2/Mul,Mul,/model.9/routing/router/router.2/Mul_output_0,3.6718,1.9851,1.85,168.9,9.576
/model.18/Concat,Concat,/model.18/Concat_output_0,5.9577,1.9631,3.035,21.4,9.5318
/model.11/m.0/m.0.0/attn/qkv/conv/Conv,Conv,/model.11/m.0/m.0.0/attn/qkv/conv/Conv_output_0,9.0825,3.0934,2.936,23.5,9.5082
/model.25/cv2.2/cv2.2.0/act/Mul,Mul,/model.25/cv2.2/cv2.2.0/act/Mul_output_0,11.6053,4.0801,2.844,25.6,9.4588
/model.11/m.0/m.0.1/attn/qkv/conv/Conv,Conv,/model.11/m.0/m.0.1/attn/qkv/conv/Conv_output_0,11.0457,4.4526,2.481,42.0,9.4555
/model.25/Concat_1,Concat,/model.25/Concat_1_output_0,49.6272,18.9791,2.615,32.8,9.4013
/model.8/m.0/m.0.1/mlp/mlp.0/act/Mul,Mul,/model.8/m.0/m.0.1/mlp/mlp.0/act/Mul_output_0,6.1628,2.0888,2.95,22.1,9.3664
/model.24/m.0/m/m.0/cv2/act/Mul,Mul,/model.24/m.0/m/m.0/cv2/act/Mul_output_0,7.486,2.6181,2.859,22.9,9.1805
/model.8/m.1/m.1.1/attn/qkv/conv/Conv,Conv,/model.8/m.1/m.1.1/attn/qkv/conv/Conv_output_0,12.091,4.5763,2.642,29.3,9.1421
/model.18/m.0/Concat,Concat,/model.18/m.0/Concat_output_0,17.18,5.4396,3.158,15.8,9.0607
/model.11/m.0/m.0.1/attn/proj/conv/Conv,Conv,/model.11/m.0/m.0.1/attn/proj/conv/Conv_output_0,8.0461,2.2286,3.61,10.9,9.0525
/model.11/m.0/m.0.0/Add,Add,/model.11/m.0/m.0.0/Add_output_0,17.7417,5.4837,3.235,14.6,9.0428
/model.3/cv2/act/Mul,Mul,/model.3/cv2/act/Mul_output_0,6.0488,1.8687,3.237,14.8,9.0257
/model.19/act/Mul,Mul,/model.19/act/Mul_output_0,11.0111,4.0462,2.721,25.3,9.0215
/model.10/conv/Conv,Conv,/model.10/conv/Conv_output_0,15.6225,4.2889,3.643,10.4,8.9935
/model.24/cv1/act/Mul,Mul,/model.24/cv1/act/Mul_output_0,8.8152,3.4321,2.568,30.6,8.9809
/model.21/m.0/cv3/act/Mul,Mul,/model.21/m.0/cv3/act/Mul_output_0,9.4406,3.7173,2.54,31.6,8.967
/model.8/m.1/m.1.0/mlp/mlp.1/conv/Conv,Conv,/model.8/m.1/m.1.0/mlp/mlp.1/conv/Conv_output_0,11.39,3.7643,3.026,17.3,8.9223
/model.9/Add_2,Add,/model.9/Add_2_output_0,11.8035,3.6539,3.23,14.0,8.8836
/model.15/m.0/cv3/act/Mul,Mul,/model.15/m.0/cv3/act/Mul_output_0,7.6736,2.4005,3.197,13.9,8.7477
/model.15/m.0/cv2/act/Mul,Mul,/model.15/m.0/cv2/act/Mul_output_0,8.5254,2.9779,2.863,19.2,8.721
/model.8/m.0/m.0.0/attn/qkv/conv/Conv,Conv,/model.8/m.0/m.0.0/attn/qkv/conv/Conv_output_0,12.85,4.9901,2.575,26.7,8.6857
/model.21/m.0/m/m.1/cv1/act/Mul,Mul,/model.21/m.0/m/m.1/cv1/act/Mul_output_0,5.3937,1.7701,3.047,15.7,8.6641
