domain,effective_experts_mean,effective_experts_std,expert,layer,mean_probability_mean,mean_probability_std,n_images,normalized_entropy_mean,normalized_entropy_std,top1_margin_mean,top1_margin_std,top1_share_mean,top1_share_std
small_objects,2.9824896212667227,0.002515973220310089,WindowTransformer,model.14.m.0,0.34562085615471005,0.001893414249854125,128,0.9946712339296937,0.0007680248921448673,0.05306404078146443,0.004036274878125468,0.4844482421875,0.0321141944944521
small_objects,2.9977370407432318,0.0004978604591473282,DeformableTransformer,model.14.m.1,0.3381715805735439,0.0008255908082657112,128,0.9993131291121244,0.0001511714729393566,0.01514597191271605,0.0019269811248153919,0.48215820312499996,0.03645423893746236
small_objects,2.9977370407432318,0.0004978604591473282,LocalConvTransformer,model.14.m.1,0.3296180304605514,0.0005561806774553937,128,0.9993131291121244,0.0001511714729393566,0.01514597191271605,0.0019269811248153919,0.11839843750000001,0.02709626117357548
small_objects,2.9977370407432318,0.0004978604591473282,WindowTransformer,model.14.m.1,0.3322103696409613,0.0005501888626982556,128,0.9993131291121244,0.0001511714729393566,0.01514597191271605,0.0019269811248153919,0.399443359375,0.044870578487719415
small_objects,2.99211635440588,0.001263534974439006,DeformableTransformer,model.20.m.0,0.339479673653841,0.0014846457124441759,128,0.9976047831587493,0.0003844369140424076,0.03186039916181471,0.002609230799916593,0.534638671875,0.043789605904027834
small_objects,2.99211635440588,0.001263534974439006,LocalConvTransformer,model.20.m.0,0.33585199201479554,0.0015175467683489006,128,0.9976047831587493,0.0003844369140424076,0.03186039916181471,0.002609230799916593,0.41899414062500007,0.04229725511425702
small_objects,2.99211635440588,0.001263534974439006,WindowTransformer,model.20.m.0,0.32466831617057323,0.00025592695315866947,128,0.9976047831587493,0.0003844369140424076,0.03186039916181471,0.002609230799916593,0.046367187500000004,0.02371614220489237
small_objects,2.999140264466405,0.00029427766029671196,DeformableTransformer,model.20.m.1,0.33781899232417345,0.0014000741937257653,128,0.9997391114011407,8.931349200256658e-05,0.009221069172781426,0.0017863549710152619,0.5059374999999999,0.05734064060472842
small_objects,2.999140264466405,0.00029427766029671196,LocalConvTransformer,model.20.m.1,0.33046981040388346,0.0006495169751743156,128,0.9997391114011407,8.931349200256658e-05,0.009221069172781426,0.0017863549710152619,0.156826171875,0.03233306321650258
small_objects,2.999140264466405,0.00029427766029671196,WindowTransformer,model.20.m.1,0.3317111760843545,0.0007750655439347222,128,0.9997391114011407,8.931349200256658e-05,0.009221069172781426,0.0017863549710152619,0.337236328125,0.05911230269008776
small_objects,3.0,0.0,DeformableTransformer,model.23.m.0,0.33334947866387665,1.5087851212258387e-07,128,1.0,0.0,7.067244996505906e-05,7.786888560654022e-08,0.0,0.0
small_objects,3.0,0.0,LocalConvTransformer,model.23.m.0,0.3332303527276963,3.535300848698122e-07,128,1.0,0.0,7.067244996505906e-05,7.786888560654022e-08,0.0,0.0
small_objects,3.0,0.0,WindowTransformer,model.23.m.0,0.33342014718800783,2.1005073679526404e-07,128,1.0,0.0,7.067244996505906e-05,7.786888560654022e-08,1.0,0.0
