experiment_id,image_id,layer_name,inference_repeat,selected_expert,top1_probability,route_entropy
B_mot_fp32,visdrone-val-008-4b45f869b490,model.14.m.1,0,LocalConvTransformer,0.3333910405635834,1.0986122805186485
B_mot_fp32,visdrone-val-008-4b45f869b490,model.20.m.0,0,WindowTransformer,0.3334622085094452,1.0986122418786999
B_mot_fp32,visdrone-val-008-4b45f869b490,model.20.m.1,0,LocalConvTransformer,0.33335697650909424,1.0986122902111803
B_mot_fp32,visdrone-val-008-4b45f869b490,model.23.m.0,0,LocalConvTransformer,0.3333335220813751,1.0986122916069125
B_mot_fp32,visdrone-val-008-4b45f869b490,model.23.m.1,0,LocalConvTransformer,0.33333340287208557,1.09861228572922
B_mot_fp32,visdrone-val-009-75fdfa479023,model.14.m.0,0,WindowTransformer,0.33449456095695496,1.0986082839419453
B_mot_fp32,visdrone-val-009-75fdfa479023,model.14.m.1,0,LocalConvTransformer,0.333360493183136,1.0986122896192692
B_mot_fp32,visdrone-val-009-75fdfa479023,model.20.m.0,0,WindowTransformer,0.333494633436203,1.09861222102142
B_mot_fp32,visdrone-val-009-75fdfa479023,model.20.m.1,0,WindowTransformer,0.3333565592765808,1.0986122891384948
B_mot_fp32,visdrone-val-009-75fdfa479023,model.23.m.0,0,LocalConvTransformer,0.33333343267440796,1.0986122886680876
B_mot_fp32,visdrone-val-009-75fdfa479023,model.23.m.1,0,LocalConvTransformer,0.33333340287208557,1.09861228572922
B_mot_fp32,visdrone-val-010-9425b639d79c,model.14.m.0,0,WindowTransformer,0.33444923162460327,1.098608608553917
B_mot_fp32,visdrone-val-010-9425b639d79c,model.14.m.1,0,LocalConvTransformer,0.3333597183227539,1.09861228690316
B_mot_fp32,visdrone-val-010-9425b639d79c,model.20.m.0,0,WindowTransformer,0.3334953188896179,1.0986122208773974
B_mot_fp32,visdrone-val-010-9425b639d79c,model.20.m.1,0,WindowTransformer,0.3333543837070465,1.0986122866451717
B_mot_fp32,visdrone-val-010-9425b639d79c,model.23.m.0,0,LocalConvTransformer,0.33333346247673035,1.0986122857291907
B_mot_fp32,visdrone-val-010-9425b639d79c,model.23.m.1,0,LocalConvTransformer,0.33333343267440796,1.0986122886680876
B_mot_fp32,visdrone-val-011-088d30785f0f,model.14.m.0,0,WindowTransformer,0.3344078063964844,1.0986088621795782
B_mot_fp32,visdrone-val-011-088d30785f0f,model.14.m.1,0,LocalConvTransformer,0.33341506123542786,1.0986122726661667
B_mot_fp32,visdrone-val-011-088d30785f0f,model.20.m.0,0,WindowTransformer,0.33354464173316956,1.0986121759368348
B_mot_fp32,visdrone-val-011-088d30785f0f,model.20.m.1,0,LocalConvTransformer,0.33335140347480774,1.098612293677291
B_mot_fp32,visdrone-val-011-088d30785f0f,model.23.m.0,0,LocalConvTransformer,0.3333335220813751,1.0986122916069125
B_mot_fp32,visdrone-val-011-088d30785f0f,model.23.m.1,0,LocalConvTransformer,0.33333340287208557,1.09861228572922
B_mot_fp32,visdrone-val-012-0bea9d13456e,model.14.m.0,0,WindowTransformer,0.33416441082954407,1.0986102551750214
B_mot_fp32,visdrone-val-012-0bea9d13456e,model.14.m.1,0,LocalConvTransformer,0.33339327573776245,1.0986122827923694
B_mot_fp32,visdrone-val-012-0bea9d13456e,model.20.m.0,0,WindowTransformer,0.333455353975296,1.098612252323918
B_mot_fp32,visdrone-val-012-0bea9d13456e,model.20.m.1,0,LocalConvTransformer,0.33336472511291504,1.098612289190391
B_mot_fp32,visdrone-val-012-0bea9d13456e,model.23.m.0,0,LocalConvTransformer,0.33333346247673035,1.0986122857291907
B_mot_fp32,visdrone-val-012-0bea9d13456e,model.23.m.1,0,LocalConvTransformer,0.33333340287208557,1.0986122916069765
B_mot_fp32,visdrone-val-013-d0edc550a710,model.14.m.0,0,WindowTransformer,0.33399274945259094,1.0986110105156839
B_mot_fp32,visdrone-val-013-d0edc550a710,model.14.m.1,0,LocalConvTransformer,0.33338427543640137,1.0986122826770757
B_mot_fp32,visdrone-val-013-d0edc550a710,model.20.m.0,0,WindowTransformer,0.3334743082523346,1.09861224028899
B_mot_fp32,visdrone-val-013-d0edc550a710,model.20.m.1,0,LocalConvTransformer,0.3333398103713989,1.0986122883542406
B_mot_fp32,visdrone-val-013-d0edc550a710,model.23.m.0,0,LocalConvTransformer,0.3333335220813751,1.0986122916069125
B_mot_fp32,visdrone-val-013-d0edc550a710,model.23.m.1,0,LocalConvTransformer,0.33333340287208557,1.0986122916069765
B_mot_fp32,visdrone-val-014-b444df958364,model.14.m.0,0,WindowTransformer,0.33444422483444214,1.098608664525929
B_mot_fp32,visdrone-val-014-b444df958364,model.14.m.1,0,LocalConvTransformer,0.33341655135154724,1.0986122720242424
B_mot_fp32,visdrone-val-014-b444df958364,model.20.m.0,0,WindowTransformer,0.3335757553577423,1.0986121361724601
B_mot_fp32,visdrone-val-014-b444df958364,model.20.m.1,0,LocalConvTransformer,0.3333466947078705,1.098612288188968
B_mot_fp32,visdrone-val-014-b444df958364,model.23.m.0,0,LocalConvTransformer,0.33333349227905273,1.098612288668053
B_mot_fp32,visdrone-val-014-b444df958364,model.23.m.1,0,LocalConvTransformer,0.33333340287208557,1.09861228572922
B_mot_fp32,visdrone-val-015-a5666fe77fa8,model.14.m.0,0,WindowTransformer,0.3343842327594757,1.0986090782525206
B_mot_fp32,visdrone-val-015-a5666fe77fa8,model.14.m.1,0,LocalConvTransformer,0.33342331647872925,1.0986122709146064
B_mot_fp32,visdrone-val-015-a5666fe77fa8,model.20.m.0,0,WindowTransformer,0.3335694670677185,1.09861214299068
B_mot_fp32,visdrone-val-015-a5666fe77fa8,model.20.m.1,0,LocalConvTransformer,0.33336925506591797,1.0986122856850762
B_mot_fp32,visdrone-val-015-a5666fe77fa8,model.23.m.0,0,LocalConvTransformer,0.3333335220813751,1.0986122916069125
B_mot_fp32,visdrone-val-015-a5666fe77fa8,model.23.m.1,0,LocalConvTransformer,0.33333340287208557,1.0986122916069765
B_mot_fp32,visdrone-val-016-0bea9d13456e,model.14.m.0,0,WindowTransformer,0.33416441082954407,1.0986102551750214
B_mot_fp32,visdrone-val-016-0bea9d13456e,model.14.m.1,0,LocalConvTransformer,0.33339327573776245,1.0986122827923694
B_mot_fp32,visdrone-val-016-0bea9d13456e,model.20.m.0,0,WindowTransformer,0.333455353975296,1.098612252323918
