layer,op,tensor,amax,p999,outlier_ratio,channel_range_ratio,hostility
/model.8/m.1/m.1.0/mlp/mlp.0/act/Mul,Mul,/model.8/m.1/m.1.0/mlp/mlp.0/act/Mul_output_0,7.2268,1.9558,3.695,26.0,12.2774
/model.12/experts.0/conv/conv.2/Mul,Mul,/model.12/experts.0/conv/conv.2/Mul_output_0,6.4359,1.7195,3.743,23.1,12.0139
/model.25/cv3.2/cv3.2.1/cv3.2.1.1/act/Mul,Mul,/model.25/cv3.2/cv3.2.1/cv3.2.1.1/act/Mul_output_0,37.6002,15.784,2.382,135.0,11.8859
/model.11/m.0/m.0.0/attn/MatMul,MatMul,/model.11/m.0/m.0.0/attn/MatMul_output_0,129.7332,22.0188,5.892,6.2,11.8346
/model.11/m.0/m.0.0/attn/Mul,Mul,/model.11/m.0/m.0.0/attn/Mul_output_0,22.9338,3.8924,5.892,6.2,11.7498
/model.20/Concat,Concat,/model.20/Concat_output_0,11.0111,3.4769,3.167,38.2,11.7429
/model.2/Concat,Concat,/model.2/Concat_output_0,37.9549,10.5403,3.601,23.7,11.7365
/model.25/cv3.1/cv3.1.1/cv3.1.1.1/conv/Conv,Conv,/model.25/cv3.1/cv3.1.1/cv3.1.1.1/conv/Conv_output_0,73.2419,17.0735,4.29,13.4,11.6473
/model.11/m.1/m.1.0/mlp/mlp.0/act/Mul,Mul,/model.11/m.1/m.1.0/mlp/mlp.0/act/Mul_output_0,7.6501,2.2335,3.425,27.7,11.6066
/model.8/cv2/act/Mul,Mul,/model.8/cv2/act/Mul_output_0,8.9659,2.5754,3.481,25.9,11.5733
/model.25/cv2.2/cv2.2.1/act/Mul,Mul,/model.25/cv2.2/cv2.2.1/act/Mul_output_0,63.7951,18.773,3.398,27.2,11.5602
/model.17/Concat,Concat,/model.17/Concat_output_0,9.4349,2.779,3.395,28.0,11.548
/model.6/routing/router/router.0/Conv,Conv,/model.6/routing/router/router.0/Conv_output_0,6.9466,3.6397,1.909,332.5,11.1916
/model.21/cv2/conv/Conv,Conv,/model.21/cv2/conv/Conv_output_0,16.2311,4.2995,3.775,17.6,11.1702
/model.0/conv/Conv,Conv,/model.0/conv/Conv_output_0,72.1339,23.1368,3.118,31.8,11.0921
/model.25/cv2.0/cv2.0.1/act/Mul,Mul,/model.25/cv2.0/cv2.0.1/act/Mul_output_0,63.1528,14.497,4.356,10.9,11.0033
/model.12/shared_expert/shared_expert.2/Mul,Mul,/model.12/shared_expert/shared_expert.2/Mul_output_0,10.168,3.4112,2.981,36.5,10.9253
/model.8/m.1/m.1.0/attn/qkv/conv/Conv,Conv,/model.8/m.1/m.1.0/attn/qkv/conv/Conv_output_0,13.8411,4.0407,3.425,22.2,10.9046
/model.11/m.0/m.0.1/mlp/mlp.0/act/Mul,Mul,/model.11/m.0/m.0.1/mlp/mlp.0/act/Mul_output_0,7.7224,2.4041,3.212,27.7,10.895
/model.9/experts.1/conv/conv.2/Mul,Mul,/model.9/experts.1/conv/conv.2/Mul_output_0,6.8741,1.8958,3.626,18.3,10.8448
/model.12/routing/router/router.0/Conv,Conv,/model.12/routing/router/router.0/Conv_output_0,4.3402,1.604,2.706,50.7,10.7588
/model.25/cv2.0/cv2.0.1/conv/Conv,Conv,/model.25/cv2.0/cv2.0.1/conv/Conv_output_0,63.1528,14.6403,4.314,10.3,10.6709
/model.25/cv3.0/cv3.0.0/cv3.0.0.0/act/Mul,Mul,/model.25/cv3.0/cv3.0.0/cv3.0.0.0/act/Mul_output_0,8.1027,2.3139,3.502,18.8,10.5657
/model.14/Concat,Concat,/model.14/Concat_output_0,11.3889,3.6749,3.099,27.8,10.5352
/model.21/cv1/act/Mul,Mul,/model.21/cv1/act/Mul_output_0,8.8857,2.9093,3.054,29.0,10.5064
/model.11/cv1/act/Mul,Mul,/model.11/cv1/act/Mul_output_0,15.4567,5.5457,2.787,39.7,10.4733
/model.24/m.0/cv1/act/Mul,Mul,/model.24/m.0/cv1/act/Mul_output_0,2.7236,0.6451,4.222,10.7,10.4374
/model.25/cv3.2/cv3.2.0/cv3.2.0.1/act/Mul,Mul,/model.25/cv3.2/cv3.2.0/cv3.2.0.1/act/Mul_output_0,9.4283,3.2532,2.898,33.9,10.4097
/model.18/cv1/act/Mul,Mul,/model.18/cv1/act/Mul_output_0,5.9577,1.7975,3.314,21.4,10.4011
/model.11/m.0/m.0.1/attn/proj/conv/Conv,Conv,/model.11/m.0/m.0.1/attn/proj/conv/Conv_output_0,8.6315,2.2818,3.783,13.4,10.1967
/model.6/Add_1,Add,/model.6/Add_1_output_0,5.3209,1.4012,3.797,13.3,10.1842
/model.24/m.0/cv2/act/Mul,Mul,/model.24/m.0/cv2/act/Mul_output_0,8.5791,2.5991,3.301,19.9,10.1429
/model.15/m.0/cv2/act/Mul,Mul,/model.15/m.0/cv2/act/Mul_output_0,9.8413,2.961,3.324,19.3,10.1224
/model.12/Add_2,Add,/model.12/Add_2_output_0,11.3664,3.6241,3.136,22.9,10.0749
/model.25/cv3.0/cv3.0.0/cv3.0.0.1/act/Mul,Mul,/model.25/cv3.0/cv3.0.0/cv3.0.0.1/act/Mul_output_0,6.9324,2.2714,3.052,24.9,10.0352
/model.7/act/Mul,Mul,/model.7/act/Mul_output_0,8.4314,2.7274,3.091,23.6,10.0079
/model.24/cv2/act/Mul,Mul,/model.24/cv2/act/Mul_output_0,10.2328,3.7792,2.708,36.8,9.9526
/model.21/Concat,Concat,/model.21/Concat_output_0,9.4406,3.3614,2.809,31.6,9.9041
/model.8/m.1/m.1.1/attn/qkv/conv/Conv,Conv,/model.8/m.1/m.1.1/attn/qkv/conv/Conv_output_0,12.2609,4.6395,2.643,39.2,9.8923
/model.8/m.0/m.0.0/attn/qkv/conv/Conv,Conv,/model.8/m.0/m.0.0/attn/qkv/conv/Conv_output_0,13.993,5.0964,2.746,33.8,9.8821
/model.8/m.0/m.0.0/mlp/mlp.1/conv/Conv,Conv,/model.8/m.0/m.0.0/mlp/mlp.1/conv/Conv_output_0,6.0097,1.8268,3.29,18.5,9.8624
/model.8/m.0/m.0.0/mlp/mlp.0/act/Mul,Mul,/model.8/m.0/m.0.0/mlp/mlp.0/act/Mul_output_0,3.9618,1.1061,3.582,14.2,9.834
/model.21/m.0/m/m.1/cv1/act/Mul,Mul,/model.21/m.0/m/m.1/cv1/act/Mul_output_0,5.8134,1.8436,3.153,20.9,9.8249
/model.11/m.0/m.0.1/attn/qkv/conv/Conv,Conv,/model.11/m.0/m.0.1/attn/qkv/conv/Conv_output_0,11.785,4.614,2.554,42.0,9.7348
/model.11/cv2/act/Mul,Mul,/model.11/cv2/act/Mul_output_0,8.2252,3.0494,2.697,34.4,9.7338
/model.8/m.1/m.1.1/mlp/mlp.0/act/Mul,Mul,/model.8/m.1/m.1.1/mlp/mlp.0/act/Mul_output_0,5.2,1.6056,3.239,18.4,9.6901
/model.25/cv2.0/cv2.0.0/act/Mul,Mul,/model.25/cv2.0/cv2.0.0/act/Mul_output_0,7.4384,2.1964,3.387,15.6,9.6251
/model.9/shared_expert/shared_expert.2/Mul,Mul,/model.9/shared_expert/shared_expert.2/Mul_output_0,10.0678,3.6595,2.751,30.7,9.625
/model.24/Concat,Concat,/model.24/Concat_output_0,10.3714,3.8115,2.721,30.2,9.4871
/model.24/m.0/Concat,Concat,/model.24/m.0/Concat_output_0,13.7524,5.6223,2.446,44.1,9.4514
/model.11/m.0/m.0.0/attn/MatMul_1,MatMul,/model.11/m.0/m.0.0/attn/MatMul_1_output_0,7.0602,1.5844,4.456,7.1,9.4373
/model.9/routing/router/router.2/Mul,Mul,/model.9/routing/router/router.2/Mul_output_0,3.6718,2.0182,1.819,168.9,9.4201
/model.18/Concat,Concat,/model.18/Concat_output_0,5.9577,1.9898,2.994,21.4,9.4055
/model.25/cv3.0/cv3.0.0/cv3.0.0.0/conv/Conv,Conv,/model.25/cv3.0/cv3.0.0/cv3.0.0.0/conv/Conv_output_0,12.1164,3.5237,3.439,13.8,9.3853
/model.24/m.0/m/m.0/cv2/act/Mul,Mul,/model.24/m.0/m/m.0/cv2/act/Mul_output_0,7.5423,2.6289,2.869,22.9,9.2113
/model.11/m.0/m.0.0/attn/qkv/conv/Conv,Conv,/model.11/m.0/m.0.0/attn/qkv/conv/Conv_output_0,9.5201,3.1806,2.993,19.5,9.1552
/model.25/cv2.2/cv2.2.0/act/Mul,Mul,/model.25/cv2.2/cv2.2.0/act/Mul_output_0,11.6053,4.2061,2.759,25.1,9.1239
/model.22/act/Mul,Mul,/model.22/act/Mul_output_0,16.002,4.9245,3.249,14.3,9.0087
/model.8/m.1/m.1.0/mlp/mlp.1/conv/Conv,Conv,/model.8/m.1/m.1.0/mlp/mlp.1/conv/Conv_output_0,11.39,3.8025,2.995,18.4,9.0042
/model.19/act/Mul,Mul,/model.19/act/Mul_output_0,11.0111,4.0616,2.711,25.3,8.988
/model.6/Mul_3,Mul,/model.6/Mul_3_output_0,3.7786,1.1003,3.434,12.1,8.9035
/model.15/m.0/cv3/act/Mul,Mul,/model.15/m.0/cv3/act/Mul_output_0,8.2977,2.476,3.351,12.8,8.8974
/model.10/conv/Conv,Conv,/model.10/conv/Conv_output_0,15.6225,4.3412,3.599,10.4,8.8868
/model.25/cv2.2/cv2.2.1/conv/Conv,Conv,/model.25/cv2.2/cv2.2.1/conv/Conv_output_0,63.7951,18.7775,3.397,11.8,8.8694
/model.3/cv2/act/Mul,Mul,/model.3/cv2/act/Mul_output_0,6.0488,1.9028,3.179,14.8,8.8659
/model.15/m.0/m/m.0/cv1/act/Mul,Mul,/model.15/m.0/m/m.0/cv1/act/Mul_output_0,7.1388,2.3827,2.996,17.5,8.8514
/model.24/cv2/conv/Conv,Conv,/model.24/cv2/conv/Conv_output_0,15.0063,4.9075,3.058,16.1,8.8223
/model.15/m.0/Concat,Concat,/model.15/m.0/Concat_output_0,14.2374,5.9593,2.389,35.9,8.7591
/model.6/experts.0/conv/conv.3/Conv,Conv,/model.6/experts.0/conv/conv.3/Conv_output_0,8.5469,2.5536,3.347,12.1,8.7145
/model.21/m.0/cv3/act/Mul,Mul,/model.21/m.0/cv3/act/Mul_output_0,9.4406,3.84,2.458,31.6,8.6843
/model.24/m.0/cv3/act/Mul,Mul,/model.24/m.0/cv3/act/Mul_output_0,10.3714,4.0098,2.587,25.4,8.5929
/model.8/m.0/m.0.1/mlp/mlp.0/act/Mul,Mul,/model.8/m.0/m.0.1/mlp/mlp.0/act/Mul_output_0,5.8035,2.1097,2.751,20.8,8.5789
/model.25/cv2.1/cv2.1.0/act/Mul,Mul,/model.25/cv2.1/cv2.1.0/act/Mul_output_0,9.8176,3.6155,2.715,20.8,8.4927
/model.6/Add_2,Add,/model.6/Add_2_output_0,9.4349,2.4163,3.905,7.5,8.4538
/model.15/m.0/m/m.1/cv1/act/Mul,Mul,/model.15/m.0/m/m.1/cv1/act/Mul_output_0,5.8245,2.0515,2.839,17.9,8.447
/model.21/m.0/Concat,Concat,/model.21/m.0/Concat_output_0,13.0808,4.9778,2.628,22.6,8.4422
/model.18/m.0/Concat,Concat,/model.18/m.0/Concat_output_0,16.1085,5.4983,2.93,15.8,8.4124
/model.24/cv1/act/Mul,Mul,/model.24/cv1/act/Mul_output_0,8.8152,3.5637,2.474,26.8,8.3404
/model.11/Concat,Concat,/model.11/Concat_output_0,16.0623,7.4319,2.161,42.0,8.2696
/model.15/cv2/act/Mul,Mul,/model.15/cv2/act/Mul_output_0,7.4263,2.9876,2.486,24.4,8.1519
/model.6/shared_expert/shared_expert.2/Mul,Mul,/model.6/shared_expert/shared_expert.2/Mul_output_0,6.2496,2.2439,2.785,16.8,8.1116
/model.24/m.0/m/m.0/cv1/act/Mul,Mul,/model.24/m.0/m/m.0/cv1/act/Mul_output_0,5.9131,2.1016,2.814,16.1,8.0817
/model.8/m.0/m.0.1/attn/pe/conv/Conv,Conv,/model.8/m.0/m.0.1/attn/pe/conv/Conv_output_0,7.6902,3.689,2.085,44.6,8.0694
/model.6/shared_expert/shared_expert.0/Conv,Conv,/model.6/shared_expert/shared_expert.0/Conv_output_0,13.1835,4.2232,3.122,11.4,7.9841
/model.6/experts.0/conv/conv.0/Conv,Conv,/model.6/experts.0/conv/conv.0/Conv_output_0,14.1716,4.4427,3.19,10.7,7.9716
/model.11/m.1/m.1.1/mlp/mlp.0/act/Mul,Mul,/model.11/m.1/m.1.1/mlp/mlp.0/act/Mul_output_0,6.2043,2.4908,2.491,22.3,7.9397
/model.9/Add_2,Add,/model.9/Add_2_output_0,11.3889,3.7227,3.059,11.8,7.9331
/model.8/m.0/m.0.1/attn/qkv/conv/Conv,Conv,/model.8/m.0/m.0.1/attn/qkv/conv/Conv_output_0,11.7193,4.6989,2.494,21.9,7.9312
/model.25/cv2.1/cv2.1.1/act/Mul,Mul,/model.25/cv2.1/cv2.1.1/act/Mul_output_0,49.919,16.4825,3.029,11.6,7.8686
/model.21/m.0/m/m.0/cv1/act/Mul,Mul,/model.21/m.0/m/m.0/cv1/act/Mul_output_0,4.8716,1.8259,2.668,17.0,7.8022
/model.11/m.0/m.0.0/attn/Add,Add,/model.11/m.0/m.0.0/attn/Add_output_0,14.076,4.9681,2.833,13.9,7.7975
/model.15/m.0/m/m.0/cv2/act/Mul,Mul,/model.15/m.0/m/m.0/cv2/act/Mul_output_0,7.3824,2.9392,2.512,19.9,7.7453
/model.25/cv2.1/cv2.1.1/conv/Conv,Conv,/model.25/cv2.1/cv2.1.1/conv/Conv_output_0,49.919,16.5033,3.025,11.1,7.7372
/model.9/Mul_3,Mul,/model.9/Mul_3_output_0,2.6178,1.0068,2.6,18.0,7.7165
/model.11/m.1/m.1.1/attn/pe/conv/Conv,Conv,/model.11/m.1/m.1.1/attn/pe/conv/Conv_output_0,6.2618,3.1651,1.978,44.4,7.6477
/model.21/m.0/cv3/conv/Conv,Conv,/model.21/m.0/cv3/conv/Conv_output_0,18.8751,6.2918,3.0,10.8,7.5612
/model.24/m.0/m/m.0/Add,Add,/model.24/m.0/m/m.0/Add_output_0,7.5979,2.658,2.859,12.5,7.5548
/model.11/m.1/m.1.1/attn/qkv/conv/Conv,Conv,/model.11/m.1/m.1.1/attn/qkv/conv/Conv_output_0,8.9716,4.5011,1.993,40.5,7.5424
/model.25/Concat_1,Concat,/model.25/Concat_1_output_0,42.0862,18.9168,2.225,25.8,7.5044
/model.18/m.0/m/m.1/cv1/act/Mul,Mul,/model.18/m.0/m/m.1/cv1/act/Mul_output_0,5.1034,1.8324,2.785,13.2,7.4858
/model.11/m.0/m.0.0/mlp/mlp.1/conv/Conv,Conv,/model.11/m.0/m.0.0/mlp/mlp.1/conv/Conv_output_0,6.5681,2.3036,2.851,12.2,7.468
/model.9/experts.1/conv/conv.3/Conv,Conv,/model.9/experts.1/conv/conv.3/Conv_output_0,8.6993,3.4823,2.498,18.0,7.4657
/model.11/m.1/m.1.0/attn/qkv/conv/Conv,Conv,/model.11/m.1/m.1.0/attn/qkv/conv/Conv_output_0,10.2893,4.4088,2.334,21.2,7.3516
/model.24/m.0/m/m.1/cv2/act/Mul,Mul,/model.24/m.0/m/m.1/cv2/act/Mul_output_0,13.7327,6.0363,2.275,22.6,7.3269
/model.3/cv1/conv/Conv,Conv,/model.3/cv1/conv/Conv_output_0,16.9732,5.9356,2.86,11.0,7.2511
/model.11/m.0/m.0.0/Add,Add,/model.11/m.0/m.0.0/Add_output_0,13.9755,5.6161,2.488,16.3,7.2274
/model.9/routing/router/router.0/Conv,Conv,/model.9/routing/router/router.0/Conv_output_0,4.7896,3.1607,1.515,108.3,7.201
/model.8/m.0/m.0.1/attn/Add,Add,/model.8/m.0/m.0.1/attn/Add_output_0,7.0905,2.1952,3.23,8.0,7.1883
/model.11/m.0/m.0.0/mlp/mlp.0/conv/Conv,Conv,/model.11/m.0/m.0.0/mlp/mlp.0/conv/Conv_output_0,16.2635,5.0888,3.196,7.8,7.0826
/model.25/Concat_2,Concat,/model.25/Concat_2_output_0,31.0768,16.737,1.857,38.8,7.0146
/model.11/m.0/m.0.0/attn/proj/conv/Conv,Conv,/model.11/m.0/m.0.0/attn/proj/conv/Conv_output_0,6.663,2.7923,2.386,16.8,6.9695
/model.2/m.0/cv2/conv/Conv,Conv,/model.2/m.0/cv2/conv/Conv_output_0,33.0518,8.9896,3.677,5.3,6.9441
/model.24/m.0/m/m.1/cv1/act/Mul,Mul,/model.24/m.0/m/m.1/cv1/act/Mul_output_0,5.9507,2.4236,2.455,15.1,6.9176
/model.21/m.0/m/m.1/cv2/act/Mul,Mul,/model.21/m.0/m/m.1/cv2/act/Mul_output_0,13.1695,4.9848,2.642,12.0,6.9093
/model.5/cv2/act/Mul,Mul,/model.5/cv2/act/Mul_output_0,6.1232,2.5096,2.44,14.7,6.82
/model.25/Concat,Concat,/model.25/Concat_output_0,41.6059,18.4209,2.259,17.6,6.7855
/model.12/Add_1,Add,/model.12/Add_1_output_0,4.3938,1.5387,2.856,9.3,6.7498
/model.7/conv/Conv,Conv,/model.7/conv/Conv_output_0,10.7746,3.9287,2.743,9.7,6.6151
/model.11/m.0/m.0.1/mlp/mlp.1/conv/Conv,Conv,/model.11/m.0/m.0.1/mlp/mlp.1/conv/Conv_output_0,7.7776,2.9732,2.616,10.7,6.5421
/model.21/m.0/m/m.0/cv2/act/Mul,Mul,/model.21/m.0/m/m.0/cv2/act/Mul_output_0,6.2489,2.8458,2.196,17.4,6.4992
/model.25/cv2.0/cv2.0.0/conv/Conv,Conv,/model.25/cv2.0/cv2.0.0/conv/Conv_output_0,15.8018,5.1642,3.06,6.9,6.4469
/model.11/m.0/m.0.0/Add_1,Add,/model.11/m.0/m.0.0/Add_1_output_0,14.821,5.9157,2.505,10.9,6.3345
/model.15/m.0/m/m.0/Add,Add,/model.15/m.0/m/m.0/Add_output_0,7.8173,3.0576,2.557,10.4,6.332
/model.11/m.0/m.0.0/attn/pe/conv/Conv,Conv,/model.11/m.0/m.0.0/attn/pe/conv/Conv_output_0,10.494,4.9048,2.14,17.2,6.3282
/model.18/cv2/act/Mul,Mul,/model.18/cv2/act/Mul_output_0,4.9391,2.2498,2.195,16.1,6.316
/model.21/m.0/cv2/conv/Conv,Conv,/model.21/m.0/cv2/conv/Conv_output_0,12.8956,3.8735,3.329,5.4,6.3118
/model.25/cv3.0/cv3.0.0/cv3.0.0.1/conv/Conv,Conv,/model.25/cv3.0/cv3.0.0/cv3.0.0.1/conv/Conv_output_0,7.7764,2.7611,2.816,8.0,6.3042
/model.24/m.0/cv3/conv/Conv,Conv,/model.24/m.0/cv3/conv/Conv_output_0,15.0991,5.8107,2.598,9.5,6.252
/model.8/m.0/m.0.1/mlp/mlp.1/conv/Conv,Conv,/model.8/m.0/m.0.1/mlp/mlp.1/conv/Conv_output_0,6.4272,2.4522,2.621,9.4,6.2495
/model.24/m.0/cv2/conv/Conv,Conv,/model.24/m.0/cv2/conv/Conv_output_0,8.5807,3.1095,2.76,8.1,6.2184
/model.22/conv/Conv,Conv,/model.22/conv/Conv_output_0,16.002,5.6509,2.832,7.2,6.0875
/model.18/m.0/cv2/act/Mul,Mul,/model.18/m.0/cv2/act/Mul_output_0,6.7547,2.5424,2.657,8.4,6.0688
/model.18/m.0/m/m.0/Add,Add,/model.18/m.0/m/m.0/Add_output_0,4.7287,1.8357,2.576,9.0,6.0239
/model.3/Concat,Concat,/model.3/Concat_output_0,9.654,5.8697,1.645,33.7,5.9519
/model.15/cv2/conv/Conv,Conv,/model.15/cv2/conv/Conv_output_0,10.4676,3.4807,3.007,5.9,5.9442
/model.11/m.1/m.1.0/attn/pe/conv/Conv,Conv,/model.11/m.1/m.1.0/attn/pe/conv/Conv_output_0,7.5386,3.7487,2.011,16.8,5.8934
/model.11/m.1/m.1.1/attn/Add,Add,/model.11/m.1/m.1.1/attn/Add_output_0,5.6565,2.688,2.104,14.7,5.8893
/model.21/m.0/m/m.0/Add,Add,/model.21/m.0/m/m.0/Add_output_0,6.376,2.7805,2.293,11.5,5.8838
/model.11/m.0/m.0.1/attn/Add,Add,/model.11/m.0/m.0.1/attn/Add_output_0,7.1584,3.2225,2.221,11.4,5.6937
/model.11/m.0/m.0.1/attn/pe/conv/Conv,Conv,/model.11/m.0/m.0.1/attn/pe/conv/Conv_output_0,7.6576,3.3989,2.253,10.9,5.6936
/model.21/m.0/m/m.1/Add,Add,/model.21/m.0/m/m.1/Add_output_0,13.0808,5.478,2.388,9.2,5.6827
/model.18/m.0/m/m.0/cv2/act/Mul,Mul,/model.18/m.0/m/m.0/cv2/act/Mul_output_0,4.7038,1.7565,2.678,7.0,5.6619
/model.15/m.0/cv3/conv/Conv,Conv,/model.15/m.0/cv3/conv/Conv_output_0,11.2432,3.6258,3.101,5.0,5.657
/model.18/m.0/cv3/act/Mul,Mul,/model.18/m.0/cv3/act/Mul_output_0,5.33,2.1933,2.43,8.6,5.6014
/model.11/m.0/m.0.1/Add,Add,/model.11/m.0/m.0.1/Add_output_0,14.7038,6.1854,2.377,8.7,5.5353
