domain,effective_experts_mean,effective_experts_std,expert,layer,mean_probability_mean,mean_probability_std,n_images,normalized_entropy_mean,normalized_entropy_std,top1_margin_mean,top1_margin_std,top1_share_mean,top1_share_std
COCO128,3.0,0.0,LocalConvTransformer,model.23.m.1,0.3333716713823378,1.52312414825701e-07,128,1.0,0.0,4.5935658420148684e-05,2.5841300108768964e-07,1.0,0.0
COCO128,3.0,0.0,WindowTransformer,model.23.m.1,0.33330258820205927,2.3123940579647716e-07,128,1.0,0.0,4.5935658420148684e-05,2.5841300108768964e-07,0.0,0.0
VisDrone,2.981856293976307,0.00297554819142277,DeformableTransformer,model.14.m.0,0.3165299117099494,0.0015571039489932033,128,0.9944777996279299,0.0009083586563846982,0.053463442804059014,0.004239849100213881,0.005615234375,0.004818292974563742
VisDrone,2.981856293976307,0.00297554819142277,LocalConvTransformer,model.14.m.0,0.33729401091113687,0.0014925741889328858,128,0.9944777996279299,0.0009083586563846982,0.053463442804059014,0.004239849100213881,0.4985546875,0.03835121107918441
VisDrone,2.981856293976307,0.00297554819142277,WindowTransformer,model.14.m.0,0.346176058286801,0.002107960318297092,128,0.9944777996279299,0.0009083586563846982,0.053463442804059014,0.004239849100213881,0.49583007812499996,0.039651852083047716
VisDrone,2.9980429634451866,0.0005661870324033106,DeformableTransformer,model.14.m.1,0.3374732728116214,0.0009896360929696536,128,0.999406011775136,0.00017190300104737022,0.013689354251255281,0.0023582864352168532,0.4752880859375,0.04198117945922711
VisDrone,2.9980429634451866,0.0005661870324033106,LocalConvTransformer,model.14.m.1,0.3299333422910422,0.000667240188027746,128,0.999406011775136,0.00017190300104737022,0.013689354251255281,0.0023582864352168532,0.13123046875,0.030893332476617453
VisDrone,2.9980429634451866,0.0005661870324033106,WindowTransformer,model.14.m.1,0.33259336673654616,0.0007743457746184828,128,0.999406011775136,0.00017190300104737022,0.013689354251255281,0.0023582864352168532,0.3934814453125,0.051881888333674325
VisDrone,2.9920306000858545,0.0012820182369116596,DeformableTransformer,model.20.m.0,0.33926999545656145,0.001973895163366041,128,0.9975786875002086,0.00039005585102275535,0.03167992868111469,0.002704441265520943,0.5345556640625,0.04580797714188151
VisDrone,2.9920306000858545,0.0012820182369116596,LocalConvTransformer,model.20.m.0,0.33610838931053877,0.0020136163689559775,128,0.9975786875002086,0.00039005585102275535,0.03167992868111469,0.002704441265520943,0.41478515624999995,0.04795045409183513
